mean_SCL,nsSCR,TVSymp,LF,valence,arousal,class
10.22288288,3,0.035239043,0.000459393,5.965995924,4.571933933,0
10.12130719,3,0.037622544,0.000459393,5.976817027,4.608005186,0
10.02154784,3,0.039239634,0.000459393,5.994299288,4.643673168,0
9.919293924,6.6,0.041378087,0.000459393,6.014044649,4.682093777,0
9.808290668,10.6,0.044122844,0.000459393,6.028911086,4.718451215,0
9.684650198,14.6,0.050486226,0.000459393,4.883543023,4.818501644,0
9.551404548,18.6,0.061557707,0.000459393,4.831920659,4.82955091,0
9.41894765,21.6,0.075574867,0.000459393,4.83025421,4.830254244,0
9.304479257,21.6,0.098687874,0.000459393,4.830254417,4.830254394,0
19.28510344,46,0.987049353,0.000459393,4.830254394,4.830254395,0
20.4893871,49.4,1.115552069,0.000459393,4.830254395,4.830254395,0
21.68484584,49,1.20881654,0.000459393,4.830254395,4.830254395,0
22.8621225,49,1.233600871,0.000459393,4.830254395,4.830254395,0
24.01733044,49,1.262745979,0.000459393,4.830254395,4.830254395,0
25.14948111,49.8,1.329833391,0.000459393,4.830254395,4.830254395,0
26.2602343,50.6,1.397402016,0.000459393,4.830254395,4.830254395,0
27.35368751,52.4,1.471868839,0.000459393,4.830254395,4.830254395,0
28.43386537,52.4,1.548843626,0.000459393,4.830254395,4.830254395,0
29.50206781,54.4,1.610329615,0.000459393,4.830254395,4.830254395,0
30.55661274,54.4,1.645554931,0.000459393,4.830254395,4.830254395,0
31.59279481,54.4,1.659973057,0.000459393,4.830254395,4.830254395,0
32.60239477,55.6,1.670780042,0.000459393,4.830254395,4.830254395,0
33.57316129,53.2,1.671941812,0.000459393,4.830254395,4.830254395,0
34.48876056,53.2,1.689447257,0.000459393,4.830254395,4.830254395,0
35.3291653,54.8,1.738372156,0.000459393,4.830254395,4.830254395,0
36.07529124,56.6,1.774503282,0.000459393,4.830254395,4.830254395,0
36.71389417,58.4,1.777734812,0.000459393,4.830254395,4.830254397,0
37.23804532,57.6,1.773572373,0.000459393,4.830254395,4.830254348,0
37.64694468,53.6,1.808781578,0.000459393,4.830254395,4.830295579,0
37.94369497,52,1.870838067,0.000459393,4.904252346,4.162372985,0
38.13295066,52.2,1.871778138,0.000459393,4.909394977,4.116980473,0
38.22068972,50.8,1.886327565,0.000459393,4.920268742,4.071098952,0
38.21426137,51.6,1.932509032,0.000459393,4.931602185,4.024899483,0
38.12295573,51.4,1.931482027,0.000459393,4.944743684,3.979337887,0
37.95860546,47.6,1.843323092,0.000459393,4.959640402,3.940662258,0
37.73564411,45,1.731089193,0.000459393,4.969750098,3.899654771,0
37.47083304,41.4,1.672933241,0.000459393,4.974864181,3.857754533,0
37.18000577,39,1.630240461,0.000459393,4.980385849,3.842107523,0
36.87462931,36.8,1.566469776,0.000459393,4.97229818,3.837805873,0
36.56147037,37.8,1.502455499,0.000459393,4.961351895,3.839869146,0
36.24281869,36.4,1.425192856,0.000459393,4.967651683,3.847584777,0
35.91914885,36.4,1.337125142,0.000459393,4.975893461,3.849831022,0
35.59193188,32.8,1.263449746,0.000459393,4.9713893,3.852185258,0
35.26390809,28.8,1.216561892,0.000459393,4.965170884,3.854638861,0
34.93899999,27.8,1.194771731,0.000459393,4.959209931,3.862928263,0
34.62127352,27.8,1.177071098,0.000459393,4.953852126,3.876350429,0
34.31384097,30.6,1.169892324,0.000459393,4.948154907,3.884880234,0
34.01875444,33,1.146875067,0.000459393,4.944055654,3.884953098,0
33.73697829,30.8,1.09114995,0.000459393,4.938248273,3.897783764,0
33.46806008,27.2,1.060039815,0.000459393,4.933464354,3.914194748,0
33.20978312,29.2,1.064857256,0.000459393,4.928814298,3.917906103,0
32.95813273,29,1.055755739,0.000459393,4.925616335,3.932254437,0
32.70753721,29.4,1.016730362,0.000459393,4.922016875,3.968655082,0
32.45374061,27.4,0.976823459,0.000459393,4.918270487,4.006544553,0
32.19683693,26.6,0.972910192,0.000459393,4.913127789,4.051267687,0
31.94156465,26.2,0.974469623,0.000459393,4.902254026,4.096234773,0
31.69693815,26,0.940822157,0.000459393,4.890920583,4.145418075,0
31.4718536,29.6,0.894622836,0.000459393,4.877779084,4.19428665,0
31.27044794,32.4,0.862240962,0.000459393,4.862882366,4.234476803,0
31.09164835,32.6,0.853766238,0.000459393,4.852772677,4.280068438,0
30.92947393,32.2,0.84128405,0.000459393,4.847555175,4.317823985,0
30.77663217,31,0.839274022,0.000459393,4.843846242,4.345645783,0
30.62831746,34.8,0.836202364,0.000459393,4.845624169,4.36745951,0
30.48257991,36.6,0.817274388,0.000459393,4.852760558,4.380972468,0
27.43095961,26,0.429975274,0.000459393,4.826670014,4.777334725,0
27.30961723,28,0.452451134,0.000459393,4.828658188,4.821383491,0
27.18485743,27.8,0.447528826,0.000459393,4.830254378,4.830254264,0
27.05495501,24.2,0.424732686,0.000459393,4.830254397,4.830254377,0
26.91865069,20.2,0.412527079,0.000459393,4.830254395,4.830254396,0
26.77552073,21,0.41481003,0.000459393,4.830254395,4.830254395,0
26.62636744,22.8,0.415757852,0.000459393,4.830254395,4.830254395,0
26.47325706,22.8,0.409515788,0.000459393,4.830254395,4.830254395,0
26.31940663,22.8,0.406090423,0.000459393,4.830254395,4.830254395,0
26.16783533,23.8,0.421053194,0.000459393,4.830254395,4.830254395,0
26.01994004,24,0.435679173,0.000459393,4.830254395,4.830254395,0
25.87535703,23.6,0.438734691,0.000459393,4.830254395,4.830254395,0
25.73205465,21.6,0.440835315,0.000459393,4.830254395,4.830254395,0
25.58743808,21.6,0.449040826,0.000459393,4.830254395,4.830254395,0
25.43951615,21.6,0.460977483,0.000459393,4.830254395,4.830254395,0
25.2870146,21.8,0.454345188,0.000459393,4.830254395,4.830254395,0
25.12944731,18.2,0.43146066,0.000459393,4.830254395,4.830254395,0
24.96796499,15.4,0.447381432,0.000459393,4.830254395,4.830254395,0
24.80625169,17.2,0.52886909,0.000459393,4.830254395,4.830254395,0
24.65061177,17.2,0.560271659,0.000459393,4.830254395,4.830254395,0
24.50959851,19.8,0.586118274,0.000459393,4.830254395,4.830254392,0
24.38958613,18.6,0.587551599,0.000459393,4.830254395,4.830254482,0
24.29009309,17.4,0.736595407,0.000459393,4.830254395,4.830565755,0
24.2033281,18,1.210793453,0.000459393,4.830254395,4.831008887,0
21.37245552,44.8,2.756759209,0.000279294,7.362089275,5.857631437,1
21.8485863,43.6,2.181485276,0.000279294,7.406118661,5.867028951,1
22.21704366,39.8,1.284015302,0.000279294,7.472654736,5.914218764,1
22.43513388,36,0.967951725,0.000279294,7.507094521,5.983460562,1
22.50305514,32,0.77488296,0.000279294,7.522795175,6.033250838,1
22.46162973,30,0.673214032,0.000279294,7.530837154,6.040216089,1
22.36527039,30,0.618409027,0.000279294,7.530631379,6.052446082,1
22.25342713,32.2,0.509986007,0.000279294,7.504791244,6.065854627,1
22.14781554,32.2,0.458454857,0.000279294,7.469911539,6.079098387,1
22.05311266,32.2,0.43928196,0.000279294,7.461443667,6.091561706,1
21.96525266,29,0.432681662,0.000279294,7.456827704,6.103056924,1
21.88018886,26.4,0.411279141,0.000279294,7.442287229,6.105089887,1
21.79474421,26.4,0.387032017,0.000279294,7.426022251,6.103949751,1
21.70665403,28.4,0.374503064,0.000279294,7.409679877,6.102460273,1
21.6150745,32.4,0.354227321,0.000279294,7.393337522,6.100793565,1
21.52111982,35.2,0.323839691,0.000279294,7.376842506,6.098333871,1
21.42791433,31.6,0.312390885,0.000279294,7.361398244,6.101669224,1
20.47449013,21,0.29193037,0.000279294,4.830234472,4.830230364,0
20.42400018,21,0.272957139,0.000279294,4.830254429,4.830254561,0
20.35866966,22.8,0.238960803,0.000279294,4.830254395,4.830254394,0
20.27946623,19.8,0.223418101,0.000279294,4.830254395,4.830254395,0
20.19104842,15.8,0.217709853,0.000279294,4.830254395,4.830254395,0
20.09918404,15.4,0.206976524,0.000279294,4.830254395,4.830254395,0
20.0080234,17,0.197687066,0.000279294,4.830254395,4.830254395,0
19.91983468,17,0.201051947,0.000279294,4.830254395,4.830254395,0
19.83507492,17,0.203163255,0.000279294,4.830254395,4.830254395,0
19.75323691,17,0.195211743,0.000279294,4.830254395,4.830254395,0
19.67374362,17.2,0.189023463,0.000279294,4.830254395,4.830254395,0
19.59603503,17.2,0.189418622,0.000279294,4.830254395,4.830254395,0
19.51958042,17.2,0.190666453,0.000279294,4.830254395,4.830254395,0
19.44402456,17.2,0.189559153,0.000279294,4.830254395,4.830254395,0
19.36934216,17.2,0.18666719,0.000279294,4.830254395,4.830254395,0
19.29585289,17.2,0.182979572,0.000279294,4.830254395,4.830254395,0
19.22418281,17.2,0.182330968,0.000279294,4.830254395,4.830254395,0
19.15480514,17.2,0.183343723,0.000279294,4.830254395,4.830254395,0
19.08755512,17.2,0.183348389,0.000279294,4.830254395,4.830254395,0
19.02158295,17.6,0.176078474,0.000279294,4.830254395,4.830254395,0
18.95551447,17.2,0.1708149,0.000279294,4.830254395,4.830254395,0
18.88936702,13.2,0.179249101,0.000279294,4.830254395,4.830254395,0
18.82657284,13,0.183897158,0.000279294,4.830254395,4.830254395,0
18.77417556,14,0.179105227,0.000279294,4.830254395,4.830254395,0
19.7082825,14.8,0.252448661,0.000279294,5.224372148,4.054216663,0
19.67619015,16,0.221816782,0.000279294,5.226289108,4.005622561,0
19.61158494,14.4,0.187526743,0.000279294,5.227697994,3.952771657,0
19.51821285,10.4,0.164308387,0.000279294,5.229106815,3.900040407,0
19.40609272,6.6,0.148999264,0.000279294,5.230515639,3.847970735,0
19.28714456,10,0.136382945,0.000279294,5.231924463,3.79711913,0
19.17057225,9.6,0.137430344,0.000279294,5.23333328,3.746361026,0
19.06241524,9.6,0.153950337,0.000279294,5.234742847,3.695598849,0
18.9656182,12,0.17191196,0.000279294,5.235723801,3.673829853,0
18.88086085,15.6,0.186337114,0.000279294,5.235076974,3.669584245,0
18.80743431,15.4,0.19613985,0.000279294,5.233935291,3.668894467,0
18.74332626,15.4,0.200995245,0.000279294,5.231922307,3.669041252,0
18.68531562,15.4,0.200058204,0.000279294,5.232376476,3.669918602,0
18.63010146,15.4,0.19875555,0.000279294,5.234026783,3.670884659,0
18.57549539,15.4,0.199294444,0.000279294,5.23556099,3.67185071,0
18.52053733,15.4,0.200160604,0.000279294,5.236829377,3.67281676,0
18.46543411,15.6,0.19919966,0.000279294,5.236098586,3.673782834,0
18.41082804,16,0.197277943,0.000279294,5.22041797,3.67409156,0
18.35702428,16,0.196690058,0.000279294,5.181216682,3.662874328,0
18.3039159,16,0.195429146,0.000279294,5.121857548,3.65271269,0
18.25099638,15.6,0.193871284,0.000279294,5.061038129,3.641221122,0
18.19750939,15.4,0.191657515,0.000279294,5.000374302,3.631378444,0
18.142607,15.4,0.189133363,0.000279294,4.940999172,3.626387149,0
18.08536498,15.8,0.185034536,0.000279294,4.894087661,3.619499972,0
18.0248201,16.8,0.182769234,0.000279294,4.868266498,3.607845023,0
17.9604145,19,0.178122102,0.000279294,4.868442646,3.599884887,0
17.89246501,22,0.178324505,0.000279294,4.86912687,3.596181562,0
17.82220875,22,0.191912309,0.000279294,4.86981116,3.592358584,0
17.75170423,22.4,0.204910055,0.000279294,4.870495446,3.587874027,0
17.68265305,20.4,0.209623543,0.000279294,4.871179732,3.582171409,0
17.61515525,22.6,0.202789987,0.000279294,4.871864018,3.576375092,0
17.54758858,23.8,0.187052228,0.000279294,4.872548304,3.570578545,0
17.47675387,21.4,0.173195907,0.000279294,4.87323259,3.565387016,0
17.3996092,17.8,0.15750393,0.000279294,4.873916876,3.559946572,0
16.0928341,21.6,0.260290262,0.000279294,4.874601162,3.554434721,0
16.08557603,21.6,0.2633598,0.000279294,4.875285448,3.548776893,0
16.07614942,22.4,0.261564808,0.000279294,4.875969734,3.542827778,0
16.0643199,22.2,0.260152247,0.000279294,4.87665402,3.536789956,0
16.05057459,23,0.260608338,0.000279294,4.87733831,3.530752146,0
16.03615008,23,0.261339913,0.000279294,4.878022501,3.524713337,0
16.02296532,23.2,0.267360798,0.000279294,4.830254077,4.83026645,0
16.01282267,23.2,0.281170186,0.000279294,4.830254403,4.830254297,0
16.00656389,23.2,0.300183083,0.000279294,4.830254394,4.830254397,0
16.00398825,25.6,0.315643128,0.000279294,4.830254395,4.830254395,0
16.00391745,28.8,0.320972963,0.000279294,4.830254395,4.830254395,0
16.00496976,32.8,0.315402592,0.000279294,4.830254395,4.830254395,0
16.00637759,36.2,0.306069247,0.000279294,4.830254395,4.830254395,0
16.00806693,34,0.293653419,0.000279294,4.830254395,4.830254395,0
16.01060262,33.2,0.286490164,0.000279294,4.830254395,4.830254395,0
16.01453683,33.2,0.289670093,0.000279294,4.830254395,4.830254395,0
16.01972085,36.8,0.288916572,0.000279294,4.830254395,4.830254395,0
16.02523832,34.8,0.280661741,0.000279294,4.830254395,4.830254395,0
16.02947032,31.2,0.264319593,0.000279294,4.830254395,4.830254395,0
16.03087211,31,0.262980348,0.000279294,4.830254395,4.830254395,0
16.02879339,31.8,0.265676656,0.000279294,4.830254395,4.830254395,0
16.02355797,32.4,0.26955312,0.000279294,4.830254395,4.830254395,0
16.01649322,32.4,0.286353888,0.000279294,4.830254395,4.830254395,0
16.01028144,32.4,0.310089718,0.000279294,4.830254395,4.830254395,0
18.60500356,58.6,0.953107924,0.000279294,4.830254395,4.830254395,0
18.85233439,58.4,1.069849954,0.000279294,4.830254395,4.830254395,0
19.11449164,58.4,1.111047968,0.000279294,4.830254395,4.830254395,0
19.39231257,58.4,1.104723469,0.000279294,4.830254395,4.830254395,0
19.68484456,58.4,1.100119625,0.000279294,4.830254395,4.830254396,0
19.98918321,56.6,1.094373589,0.000279294,4.830254395,4.83025437,0
20.30066208,56.6,1.100513484,0.000279294,4.822977617,4.831017524,0
20.61511519,59.6,1.117635303,0.000279294,4.822977617,4.830254523,0
20.93126654,62.4,1.139919523,0.000279294,4.822977617,4.830254387,0
21.25096213,60.6,1.163377158,0.000279294,4.822977616,4.830254395,0
21.5789227,56.6,1.192930181,0.000279294,4.822977705,4.830254395,0
21.91979698,55.2,1.228545717,0.000279294,4.825289418,4.830254395,0
22.27504926,55.2,1.248321724,0.000279294,4.829474142,4.830254395,0
22.64265728,55.8,1.247208026,0.000279294,4.829687451,4.830254395,0
23.01729162,55.8,1.232683804,0.000279294,4.829808201,4.830254395,0
23.39245471,56,1.203171729,0.000279294,4.829928957,4.830254395,0
23.76274005,52,1.186863158,0.000279294,4.830049713,4.830254395,0
24.1240515,50.4,1.210675479,0.000279294,4.830170461,4.830254395,0
24.47374199,50.4,1.239911233,0.000279294,4.830254375,4.830254395,0
24.81226655,51.6,1.22741501,0.000279294,4.830254397,4.830254395,0
25.14492838,55.2,1.24167259,0.000279294,4.830254384,4.830254394,0
25.48204828,53.4,1.248384931,0.000279294,4.835631444,4.830254328,0
25.83832362,50,1.21356303,0.000279294,4.845939548,4.83025638,0
26.22518612,49.6,1.183217638,0.000279294,4.85808259,4.83473485,0
26.64273021,53.4,1.135713865,0.000279294,4.87704591,4.839773874,0
27.07892945,53.6,1.063550124,0.000279294,4.924289815,4.845511633,0
27.510605,53.6,1.00181979,0.000279294,4.982950644,4.85450685,0
27.91497041,50.6,0.985330125,0.000279294,5.049241531,4.874069315,0
28.28182528,47.2,1.018876723,0.000279294,5.123273709,4.916341925,0
28.61473894,50.6,1.08557585,0.000279294,5.203344218,4.969212608,0
28.93013443,51.8,1.141123386,0.000279294,5.285112023,5.026820591,0
29.24636888,48.8,1.176257579,0.000279294,5.3680197,5.086268581,0
29.57220009,48.2,1.189878251,0.000279294,5.451140328,5.146042957,0
29.90566704,50.4,1.179540831,0.000279294,5.534260954,5.205849747,0
30.23480019,51,1.156163717,0.000279294,5.617381572,5.268345148,0
30.54609027,48.4,1.129048133,0.000279294,5.7005024,5.333172089,0
30.83343283,47.6,1.107858332,0.000279294,5.785168442,5.401648857,0
31.09899663,47.2,1.110159094,0.000279294,5.871215697,5.47834226,0
31.3526685,47.2,1.134230751,0.000279294,5.966416023,5.560190513,1
31.60543652,49.8,1.149062378,0.000279294,6.109800028,5.644376099,1
31.86240123,53,1.127475766,0.000279294,6.263651274,5.729485809,1
32.12209727,50.6,1.073155292,0.000279294,6.419540446,5.817579332,1
32.37677193,47,1.018633384,0.000279294,6.581645899,5.908062122,1
32.61570695,43,0.988878384,0.000279294,6.761444471,5.999223927,1
32.82872687,39.8,0.959901818,0.000279294,6.942579396,6.09040828,1
33.00653962,43.6,0.905068972,0.000279294,7.118336879,6.182820247,1
33.14094708,45.4,0.87755456,0.000279294,7.289163275,6.275953783,1
33.22735513,44.4,0.844764336,0.000279294,7.45815234,6.36499416,1
33.26742483,40.4,0.779053393,0.000279294,7.591299299,6.441157723,1
33.26932974,39.4,0.734816059,0.000279294,7.608847152,6.464852901,1
33.24730454,39.2,0.734319207,0.000279294,7.634706052,6.506093252,1
33.216264,38.2,0.754918345,0.000279294,4.832465311,4.831843612,0
33.18611959,38,0.751165142,0.000279294,4.830254364,4.830254553,0
33.16122769,38,0.72903968,0.000279294,4.830254404,4.830254401,0
33.14070329,40.8,0.71197596,0.000279294,4.830254395,4.830254395,0
33.07404065,41.8,1.001584229,0.000279294,4.830254395,4.830254395,0
33.01013014,45,0.943660078,0.000279294,4.830254395,4.830254395,0
32.93556675,44,0.847809974,0.000279294,4.830254395,4.830254395,0
32.85185754,43.6,0.744866,0.000279294,4.830254395,4.830254395,0
32.76114306,41.2,0.664848508,0.000279294,4.830254395,4.830254395,0
32.66522482,39.8,0.589303223,0.000279294,4.830254395,4.830254395,0
32.5654709,36.2,0.512787902,0.000279294,4.830254395,4.830254395,0
32.46284797,36.6,0.453806097,0.000279294,4.830254395,4.830254395,0
32.35830294,37.2,0.414720771,0.000279294,4.830254395,4.830254395,0
32.25316606,33.2,0.387084576,0.000279294,4.830254395,4.830254395,0
32.14919004,31.8,0.372545472,0.000279294,4.830254395,4.830254395,0
32.04853205,28.4,0.361179885,0.000279294,4.830254395,4.830254395,0
31.95353822,28.4,0.339242609,0.000279294,4.830254395,4.830254395,0
31.86651623,29.2,0.314500122,0.000279294,4.830254395,4.830254395,0
31.78971319,26.2,0.303188644,0.000279294,4.830254395,4.830254395,0
31.72520889,29.4,0.303114091,0.000279294,4.830254395,4.830254395,0
31.67364367,31,0.305391504,0.000279294,4.830254395,4.830254395,0
31.63287462,31,0.304559397,0.000279294,4.830254395,4.830254395,0
31.5978452,30.2,0.301734944,0.000279294,4.830254395,4.830254395,0
31.5608999,32.4,0.287625634,0.000279294,4.830254395,4.830254395,0
31.5155354,33.8,0.264017913,0.000279294,5.909031306,4.680788808,0
31.46036252,33.8,0.237662805,0.000279294,5.958863081,4.691133615,0
31.39949087,32.4,0.226220578,0.000279294,6.008705389,4.701478422,0
31.34215123,32.4,0.225776359,0.000279294,6.067352435,4.714582376,0
30.7758241,37.4,0.447520214,0.000279294,6.133285833,4.733904435,0
30.69718494,38,0.41020241,0.000279294,6.193451192,4.752879797,0
30.59800822,38.2,0.346031048,0.000279294,6.21277222,4.763171859,0
30.48171223,38,0.281181706,0.000279294,6.184762467,4.762500402,0
30.353867,37,0.235726437,0.000279294,6.166111729,4.764912028,0
30.22029018,37.6,0.215530319,0.000279294,6.176908085,4.773515357,0
30.08686211,37.6,0.215321718,0.000279294,6.193911277,4.790597304,0
29.95942973,34.6,0.215294365,0.000279294,6.212511792,4.798220784,0
29.84265995,34.4,0.221741786,0.000279294,6.239192557,4.801548442,0
29.73882873,31,0.237665037,0.000279294,6.265565045,4.804917617,0
29.64770348,30.2,0.264336827,0.000279294,6.286238885,4.808831043,0
29.56670086,33.2,0.301375867,0.000279294,6.304457102,4.821433474,0
29.49276793,37.2,0.334955513,0.000279294,6.322232855,4.849278535,0
29.42436896,36.4,0.355639109,0.000279294,6.321741338,4.881202328,0
29.36167831,32.4,0.38681792,0.000279294,6.308864241,4.937427571,0
29.30649616,29.2,0.458954274,0.000279294,6.294666953,4.996953749,0
29.26124423,31,0.549191956,0.000279294,6.280626063,5.005809364,0
29.22790492,34.8,0.619144951,0.000279294,6.27766343,4.999325893,0
29.20791841,34.8,0.694659834,0.000279294,6.304504726,4.995083709,0
29.20212478,36.2,0.794699355,0.000279294,6.330879663,5.00274935,0
29.21007432,40.2,0.880732972,0.000279294,6.359650627,5.011977615,0
29.22929915,43.8,0.928268241,0.000279294,6.385814857,5.020831156,0
29.25524248,47.8,0.957992927,0.000279294,6.411968554,5.029242309,0
29.28144777,47.8,0.982428526,0.000279294,6.429315242,5.034692846,0
29.30181337,47.8,0.993374925,0.000279294,6.444517688,5.041155188,0
29.31297393,47,0.998011839,0.000279294,6.470224019,5.061380097,0
29.31453159,45.2,1.000660366,0.000279294,6.525214202,5.101457771,0
29.30890558,45.4,1.003832415,0.000279294,6.590126065,5.153292485,0
29.29954012,47.2,1.006590561,0.000279294,6.625440551,5.203410444,0
29.28901153,49.6,1.008026116,0.000279294,6.631481398,5.252683496,0
29.27884443,49.8,1.007592189,0.000279294,6.63027,5.309874434,0
29.26957987,49.4,0.995789391,0.000279294,4.830225976,4.830210968,0
29.2615867,45.6,0.986678684,0.000279294,4.830254275,4.83025451,0
29.25591859,47,0.986306827,0.000279294,4.830254396,4.83025439,0
29.25439723,51,0.985387752,0.000279294,4.830254395,4.830254395,0
29.25949643,52,0.971915591,0.000279294,4.830254395,4.830254395,0
29.27296052,52,0.947336105,0.000279294,4.830254395,4.830254395,0
29.29434521,52.2,0.922396087,0.000279294,4.830254395,4.830254395,0
29.32087583,52.2,0.894858474,0.000279294,4.830254395,4.830254395,0
29.34759156,53.4,0.828774106,0.000279294,4.830254395,4.830254395,0
29.36906353,51.8,0.737664628,0.000279294,4.830254395,4.830254395,0
29.38120958,52,0.67878284,0.000279294,4.830254395,4.830254395,0
29.3814704,54.2,0.63098224,0.000279294,4.830254395,4.830254395,0
29.36880028,52.8,0.55119578,0.000279294,4.830254395,4.830254395,0
29.34355615,50.4,0.478110676,0.000279294,4.830254395,4.830254395,0
29.30738053,46.8,0.444121496,0.000279294,4.830254395,4.830254395,0
29.26319013,42.8,0.428460708,0.000279294,4.830254395,4.830254395,0
29.21511628,44.2,0.40712491,0.000279294,4.830254395,4.830254395,0
29.16779454,48.2,0.395864734,0.000279294,4.830254395,4.830254395,0
29.1256144,50.6,0.392873834,0.000279294,4.830254395,4.830254395,0
29.26672392,41.2,0.584962843,0.000279294,4.830254395,4.830254395,0
29.27218055,42.2,0.571313776,0.000279294,4.830254395,4.830254395,0
29.26790292,42.8,0.54132247,0.000279294,4.830254395,4.830254395,0
29.25207247,40.2,0.493435283,0.000279294,4.830254395,4.830254395,0
29.22456096,36.2,0.439066478,0.000279294,4.830254395,4.830254395,0
29.1868656,32.6,0.39668519,0.000279294,3.962760026,5.79833358,3
29.14133575,28.6,0.374271283,0.000279294,3.958412824,5.83190375,3
29.09035612,28.4,0.362369594,0.000279294,3.954028498,5.865082474,3
29.03626747,29.6,0.348645968,0.000279294,3.9370677,5.884677996,3
28.98135776,29.8,0.328395447,0.000279294,3.893278622,5.912633171,3
28.92775621,25.8,0.3088187,0.000279294,3.837183335,5.947386078,3
28.87732145,23.2,0.295209438,0.000279294,3.793180935,5.979960249,3
28.83163069,23.6,0.289708232,0.000279294,3.751715542,6.020651909,3
28.7918655,27.4,0.294225259,0.000279294,3.702977376,6.047857023,3
28.75745107,26.4,0.283612009,0.000279294,3.660165778,6.068161134,3
28.72461879,22.4,0.263547066,0.000279294,3.617374287,6.087303146,3
28.68626682,20.4,0.251497955,0.000279294,3.583494069,6.101704096,3
28.63246045,24,0.24601595,0.000279294,3.566085518,6.10634661,3
28.55639765,28,0.24008235,0.000279294,3.548126773,6.111492156,3
28.46070976,29.2,0.228503565,0.000279294,3.529026788,6.11754771,3
28.35807318,27.6,0.225578484,0.000279294,3.506856919,6.12740691,3
28.27038573,26.6,0.253146036,0.000279294,3.487189357,6.1821615,3
28.2189479,29,0.2985191,0.000279294,3.461172572,6.244574949,3
28.21409246,29.4,0.337819741,0.000279294,3.432260242,6.283259788,3
29.84115925,35,0.468655122,0.000279294,3.398776102,6.322349376,3
29.79322073,32.2,0.447796369,0.000279294,3.363497431,6.365207031,3
29.72467982,28.2,0.417634771,0.000279294,3.277559226,6.436202083,3
29.64724136,25.6,0.395620441,0.000279294,3.176340504,6.521057948,3
29.56871728,25.6,0.379655755,0.000279294,3.074515284,6.605506925,3
29.49314691,24,0.354682599,0.000279294,2.97267751,6.689955867,3
29.42223082,23,0.332048535,0.000279294,2.870668486,6.774407214,3
29.35684524,24,0.319415646,0.000279294,2.768477463,6.850402895,3
29.29718911,24,0.305283318,0.000279294,2.678729881,6.93183842,3
29.24279799,21.6,0.291477573,0.000279294,2.615810572,7.013391133,3
29.19271005,21.2,0.285338895,0.000279294,2.565195655,7.090061385,3
29.14564139,21.2,0.281093267,0.000279294,2.522539205,7.164306933,3
29.1000031,24,0.276689113,0.000279294,2.487141755,7.227212576,3
29.05391994,23,0.273777175,0.000279294,2.46518889,7.263971933,3
29.00545359,20.6,0.256078836,0.000279294,2.444861112,7.303958343,3
28.95283839,16.6,0.231308716,0.000279294,4.830253394,4.831680024,0
28.89450424,17,0.207499571,0.000279294,4.830254416,4.830706122,0
28.82910176,17,0.179626163,0.000279294,4.830254395,4.830254413,0
28.75580237,15.4,0.147354265,0.000279294,4.830254395,4.830254398,0
28.67461518,12.6,0.127841459,0.000279294,4.830254395,4.830254395,0
28.58641778,11,0.125277725,0.000279294,4.830254395,4.830254395,0
28.49293016,11,0.115437913,0.000279294,4.830254395,4.830254395,0
28.39640376,11,0.107447215,0.000279294,4.830254395,4.830254395,0
28.29929311,11,0.107635475,0.000279294,4.830254395,4.830254395,0
26.84779365,49.4,0.460319576,0.000279294,4.830254395,4.830254395,0
26.82371952,47,0.468232358,0.000279294,4.830254395,4.830254395,0
26.79734801,44,0.481517754,0.000279294,4.830254395,4.830254395,0
26.76933948,46,0.497831037,0.000279294,4.830254395,4.830254395,0
26.74088074,50,0.510402419,0.000279294,4.830254395,4.830254395,0
26.71359892,51.4,0.516922129,0.000279294,4.830254395,4.830254395,0
26.68853465,51.8,0.522019727,0.000279294,4.830254395,4.830254395,0
26.66505747,52.2,0.518208168,0.000279294,4.830254395,4.830254395,0
26.6407606,50,0.50687393,0.000279294,4.830254395,4.830254395,0
26.61166825,46,0.498498627,0.000279294,4.830254395,4.830254395,0
26.57470693,42,0.500472008,0.000279294,4.830254395,4.830254395,0
26.53031573,41,0.511531115,0.000279294,4.830254395,4.830254395,0
26.4826997,44.6,0.527998828,0.000279294,4.830254395,4.830254395,0
26.43951483,48.2,0.549934083,0.000279294,4.830254395,4.830254395,0
26.40811293,47.6,0.567379591,0.000279294,4.830254395,4.830254395,0
26.3915755,43.6,0.58433231,0.000279294,6.258201766,5.09267282,0
26.38832864,40.6,0.615718289,0.000279294,6.342771469,5.101551779,0
26.39240499,42.8,0.650788149,0.000279294,6.427341503,5.11105195,0
26.3965652,46.8,0.651081668,0.000279294,6.50786484,5.11979766,0
26.3955949,48.8,0.624515429,0.000279294,6.561312023,5.121728716,0
26.38662479,45.4,0.600575262,0.000279294,6.600995171,5.123354392,0
26.36913901,41.4,0.593134058,0.000279294,6.638464204,5.123166102,0
26.3450758,37.4,0.599662377,0.000279294,6.671950586,5.122629444,0
26.31893368,35.6,0.603041018,0.000279294,6.69044578,5.12194521,0
27.07429284,43.8,0.510491233,0.000279294,6.704763015,5.121260823,0
27.13005051,39.8,0.511864244,0.000279294,6.718471892,5.120696601,0
27.16620372,38.2,0.506654509,0.000279294,6.731875837,5.119922093,0
27.1746766,35,0.513317132,0.000279294,6.745279795,5.118795245,0
27.15627822,32.6,0.516870328,0.000279294,6.758683751,5.117472658,0
